y2_statefips,y2_countyfips,y1_statefips,y1_countyfips,y1_state,y1_countyname,n1,n2,agi
6,95,6,71,CA,San Bernardino County,75,126,4337
6,95,6,99,CA,Stanislaus County,72,133,3366
6,95,6,65,CA,Riverside County,71,132,4398
6,95,6,53,CA,Monterey County,69,124,4311
6,95,48,29,TX,Bexar County,65,148,5529
6,95,32,31,NV,Washoe County,62,97,4064
6,95,6,29,CA,Kern County,57,96,3120
6,95,15,3,HI,Honolulu County,57,141,3905
6,95,6,7,CA,Butte County,55,76,2502
6,95,53,33,WA,King County,47,68,4416
6,95,6,17,CA,El Dorado County,41,61,3339
6,95,6,47,CA,Merced County,38,51,1626
6,95,8,41,CO,El Paso County,38,76,2869
6,95,6,33,CA,Lake County,37,60,1881
6,95,6,87,CA,Santa Cruz County,35,55,3551
6,95,6,89,CA,Shasta County,34,64,2730
6,95,6,111,CA,Ventura County,33,55,2040
6,95,6,83,CA,Santa Barbara County,31,50,2041
6,95,48,201,TX,Harris County,30,51,2299
6,95,6,115,CA,Yuba County,28,56,1700
6,95,6,79,CA,San Luis Obispo County,27,44,2191
6,95,48,453,TX,Travis County,27,47,2005
6,95,4,19,AZ,Pima County,26,51,950
6,95,6,101,CA,Sutter County,26,42,1525
6,95,6,57,CA,Nevada County,25,43,2216
6,95,17,31,IL,Cook County,25,39,1924
6,95,53,53,WA,Pierce County,25,44,1364
6,95,2,20,AK,Anchorage Municipality,23,44,1303
6,95,48,141,TX,El Paso County,23,37,846
6,95,48,439,TX,Tarrant County,23,37,999
6,95,6,45,CA,Mendocino County,22,36,1246
6,95,53,35,WA,Kitsap County,22,43,1625
6,95,6,11,CA,Colusa County,21,47,997
6,95,12,57,FL,Hillsborough County,21,57,1269
6,95,6,23,CA,Humboldt County,20,32,1162
6,95,6,107,CA,Tulare County,20,38,998
6,95,41,51,OR,Multnomah County,20,23,817
6,95,53,63,WA,Spokane County,20,43,1235
6,95,58,0,SS,Other flows - Same State,148,243,9041
6,95,59,0,DS,Other flows - Different State,1916,3460,124808
6,95,59,1,DS,Other flows - Northeast,248,408,18458
6,95,59,3,DS,Other flows - Midwest,372,661,26587
6,95,59,5,DS,Other flows - South,851,1641,52356
6,95,59,7,DS,Other flows - West,445,750,27408
6,97,96,0,CA,Sonoma County Total Migration-US and Foreign,9989,15551,1426608
6,97,97,0,CA,Sonoma County Total Migration-US,9989,15551,1426608
6,97,97,1,CA,Sonoma County Total Migration-Same State,7379,11547,1180319
6,97,97,3,CA,Sonoma County Total Migration-Different State,2610,4004,246290
6,97,6,97,CA,Sonoma County Non-migrants,203294,384022,23816057
6,97,6,41,CA,Marin County,1182,1953,143209
6,97,6,75,CA,San Francisco County,793,1233,274726
6,97,6,1,CA,Alameda County,622,980,94538
6,97,6,13,CA,Contra Costa County,408,658,52153
6,97,6,37,CA,Los Angeles County,396,575,42179
6,97,6,81,CA,San Mateo County,366,579,99861
6,97,6,85,CA,Santa Clara County,358,551,83497
6,97,6,55,CA,Napa County,335,512,37955
6,97,6,67,CA,Sacramento County,287,444,20931
6,97,6,45,CA,Mendocino County,262,474,18606
6,97,6,95,CA,Solano County,258,405,16001
6,97,6,73,CA,San Diego County,235,359,21928
6,97,6,33,CA,Lake County,226,364,15675
6,97,6,59,CA,Orange County,181,268,23140
6,97,6,61,CA,Placer County,112,164,8960
6,97,6,65,CA,Riverside County,111,180,7612
6,97,4,13,AZ,Maricopa County,102,156,8510
6,97,6,77,CA,San Joaquin County,91,147,5788
6,97,53,33,WA,King County,91,128,13622
6,97,6,23,CA,Humboldt County,89,108,4898
6,97,6,113,CA,Yolo County,85,119,7297
6,97,32,3,NV,Clark County,80,126,5109
6,97,6,87,CA,Santa Cruz County,78,108,6944
6,97,6,79,CA,San Luis Obispo County,77,102,5713
6,97,32,31,NV,Washoe County,77,107,5478
6,97,6,57,CA,Nevada County,71,104,9808
6,97,41,51,OR,Multnomah County,64,89,4344
6,97,6,7,CA,Butte County,63,82,4202
6,97,6,17,CA,El Dorado County,61,101,7041
6,97,6,53,CA,Monterey County,60,87,5572
6,97,6,71,CA,San Bernardino County,57,85,2917
6,97,6,111,CA,Ventura County,57,85,4612
6,97,6,19,CA,Fresno County,56,98,3678
6,97,6,83,CA,Santa Barbara County,54,68,3049
6,97,6,99,CA,Stanislaus County,48,68,3368
6,97,6,89,CA,Shasta County,41,54,1843
6,97,17,31,IL,Cook County,39,57,6315
6,97,6,47,CA,Merced County,35,62,2820
6,97,36,47,NY,Kings County,34,43,4780
6,97,6,29,CA,Kern County,33,57,3168
6,97,8,31,CO,Denver County,31,45,3583
6,97,48,201,TX,Harris County,30,46,2485
6,97,6,107,CA,Tulare County,29,49,2251
6,97,48,453,TX,Travis County,29,39,2768
6,97,4,19,AZ,Pima County,25,35,1486
6,97,15,3,HI,Honolulu County,24,45,1440
6,97,36,61,NY,New York County,24,29,2163
6,97,41,39,OR,Lane County,24,44,1474
6,97,49,35,UT,Salt Lake County,22,30,1026
6,97,41,67,OR,Washington County,21,35,1843
6,97,53,53,WA,Pierce County,20,27,1747
6,97,58,0,SS,Other flows - Same State,162,268,11241
6,97,59,0,DS,Other flows - Different State,1873,2925,173663
6,97,59,1,DS,Other flows - Northeast,285,439,28297
6,97,59,3,DS,Other flows - Midwest,329,508,38426
6,97,59,5,DS,Other flows - South,644,1049,64853
6,97,59,7,DS,Other flows - West,615,929,42087
6,97,57,9,FR,Foreign - Other flows,-1,-1,-1
6,99,96,0,CA,Stanislaus County Total Migration-US and Foreign,9263,17734,582142
6,99,97,0,CA,Stanislaus County Total Migration-US,9242,17695,581093
6,99,97,1,CA,Stanislaus County Total Migration-Same State,7677,14904,498586
6,99,97,3,CA,Stanislaus County Total Migration-Different State,1565,2791,82507
6,99,98,0,CA,Stanislaus County Total Migration-Foreign,21,39,1049
6,99,6,99,CA,Stanislaus County Non-migrants,198638,427907,14637687
6,99,6,77,CA,San Joaquin County,2046,4110,134865
6,99,6,47,CA,Merced County,1001,1966,50806
6,99,6,85,CA,Santa Clara County,947,1960,70772
6,99,6,1,CA,Alameda County,910,1963,69885
6,99,6,67,CA,Sacramento County,279,446,16309
6,99,6,13,CA,Contra Costa County,273,532,16910
6,99,6,37,CA,Los Angeles County,270,438,19483
6,99,6,81,CA,San Mateo County,262,615,18957
6,99,6,19,CA,Fresno County,183,311,7899
6,99,6,73,CA,San Diego County,125,204,6865
6,99,6,109,CA,Tuolumne County,105,181,6547
6,99,6,75,CA,San Francisco County,95,143,8346
6,99,6,65,CA,Riverside County,94,162,4101
6,99,6,53,CA,Monterey County,91,170,7084
6,99,6,95,CA,Solano County,82,155,5267
6,99,32,3,NV,Clark County,76,133,2550
6,99,6,59,CA,Orange County,72,113,3910
6,99,4,13,AZ,Maricopa County,70,117,2727
6,99,6,71,CA,San Bernardino County,68,119,4627
6,99,6,9,CA,Calaveras County,67,107,3941
6,99,6,29,CA,Kern County,63,104,2297
6,99,6,87,CA,Santa Cruz County,50,86,2115
6,99,6,39,CA,Madera County,49,97,2834
6,99,6,97,CA,Sonoma County,48,89,2721
6,99,32,31,NV,Washoe County,44,80,1901
6,99,6,107,CA,Tulare County,40,65,2233
6,99,6,61,CA,Placer County,39,55,3199
6,99,6,7,CA,Butte County,38,47,1977
6,99,6,69,CA,San Benito County,34,63,2811
6,99,6,111,CA,Ventura County,34,64,3650
6,99,15,3,HI,Honolulu County,32,65,1564
6,99,17,31,IL,Cook County,28,55,1287
6,99,6,83,CA,Santa Barbara County,27,49,1448
6,99,53,53,WA,Pierce County,27,52,1179
6,99,6,43,CA,Mariposa County,25,37,1255
6,99,6,5,CA,Amador County,24,42,1565
6,99,6,17,CA,El Dorado County,23,35,2057
6,99,6,113,CA,Yolo County,23,51,1745
6,99,6,79,CA,San Luis Obispo County,22,36,1617
6,99,53,33,WA,King County,20,28,1569
6,99,58,0,SS,Other flows - Same State,168,289,8487
6,99,59,0,DS,Other flows - Different State,1268,2261,69730
6,99,59,1,DS,Other flows - Northeast,119,209,6341
6,99,59,3,DS,Other flows - Midwest,201,349,12681
6,99,59,5,DS,Other flows - South,472,870,27486
6,99,59,7,DS,Other flows - West,476,833,23222
6,99,57,9,FR,Foreign - Other flows,21,39,1049
6,101,96,0,CA,Sutter County Total Migration-US and Foreign,2157,4045,111726
6,101,97,0,CA,Sutter County Total Migration-US,2157,4045,111726
6,101,97,1,CA,Sutter County Total Migration-Same State,1854,3507,96457
6,101,97,3,CA,Sutter County Total Migration-Different State,303,538,15269
6,101,6,101,CA,Sutter County Non-migrants,35089,76094,2626621
6,101,6,115,CA,Yuba County,611,1277,27378
6,101,6,67,CA,Sacramento County,346,694,17380
6,101,6,7,CA,Butte County,183,319,9150
6,101,6,61,CA,Placer County,115,180,7641
6,101,6,113,CA,Yolo County,59,110,4114
6,101,6,11,CA,Colusa County,42,81,2225
6,101,6,13,CA,Contra Costa County,38,59,3559
6,101,6,37,CA,Los Angeles County,32,59,1174
6,101,6,85,CA,Santa Clara County,31,60,2044
6,101,6,1,CA,Alameda County,28,52,1432
6,101,6,95,CA,Solano County,28,49,1789
6,101,6,73,CA,San Diego County,26,40,1270
6,101,6,19,CA,Fresno County,24,38,834
6,101,6,77,CA,San Joaquin County,21,42,1076
6,101,6,89,CA,Shasta County,21,30,947
6,101,58,0,SS,Other flows - Same State,249,417,14443
6,101,59,0,DS,Other flows - Different State,303,538,15269
6,101,59,1,DS,Other flows - Northeast,22,31,1123
6,101,59,3,DS,Other flows - Midwest,51,74,2024
6,101,59,5,DS,Other flows - South,89,171,4140
6,101,59,7,DS,Other flows - West,141,262,7982
6,101,57,9,FR,Foreign - Other flows,-1,-1,-1
6,103,96,0,CA,Tehama County Total Migration-US and Foreign,1528,2799,82158
6,103,97,0,CA,Tehama County Total Migration-US,1528,2799,82158
6,103,97,1,CA,Tehama County Total Migration-Same State,1276,2337,69818
6,103,97,3,CA,Tehama County Total Migration-Different State,252,462,12341
6,103,6,103,CA,Tehama County Non-migrants,21714,45754,1478409
6,103,6,89,CA,Shasta County,360,668,19738
6,103,6,7,CA,Butte County,210,368,10717
6,103,6,21,CA,Glenn County,112,243,5122
6,103,6,67,CA,Sacramento County,65,112,3049
6,103,6,85,CA,Santa Clara County,38,75,3407
6,103,6,13,CA,Contra Costa County,37,58,2437
6,103,6,37,CA,Los Angeles County,32,62,2054
6,103,6,95,CA,Solano County,32,77,2450
6,103,6,97,CA,Sonoma County,26,47,1403
6,103,6,1,CA,Alameda County,24,33,1486
6,103,6,77,CA,San Joaquin County,24,46,1698
6,103,6,81,CA,San Mateo County,23,30,1506
6,103,6,65,CA,Riverside County,20,38,750
6,103,58,0,SS,Other flows - Same State,273,480,14000
6,103,59,0,DS,Other flows - Different State,252,462,12341
6,103,59,1,DS,Other flows - Northeast,-1,-1,-1
6,103,59,3,DS,Other flows - Midwest,-1,-1,-1
6,103,59,5,DS,Other flows - South,69,121,2981
6,103,59,7,DS,Other flows - West,183,341,9360
6,103,57,9,FR,Foreign - Other flows,-1,-1,-1
6,105,96,0,CA,Trinity County Total Migration-US and Foreign,257,460,15137
6,105,97,0,CA,Trinity County Total Migration-US,257,460,15137
6,105,97,1,CA,Trinity County Total Migration-Same State,196,357,13377
6,105,97,3,CA,Trinity County Total Migration-Different State,61,103,1760
6,105,6,105,CA,Trinity County Non-migrants,3629,6855,258486
6,105,6,89,CA,Shasta County,54,97,3764
6,105,6,23,CA,Humboldt County,44,92,2950
6,105,58,0,SS,Other flows - Same State,98,168,6664
6,105,59,0,DS,Other flows - Different State,61,103,1760
6,105,59,1,DS,Other flows - Northeast,-1,-1,-1
6,105,59,3,DS,Other flows - Midwest,25,47,648
6,105,59,5,DS,Other flows - South,-1,-1,-1
6,105,59,7,DS,Other flows - West,36,56,1111
6,105,57,9,FR,Foreign - Other flows,-1,-1,-1
6,107,96,0,CA,Tulare County Total Migration-US and Foreign,5709,10697,296599
6,107,97,0,CA,Tulare County Total Migration-US,5709,10697,296599
6,107,97,1,CA,Tulare County Total Migration-Same State,4317,8215,230748
6,107,97,3,CA,Tulare County Total Migration-Different State,1392,2482,65851
6,107,6,107,CA,Tulare County Non-migrants,163536,368920,10070386
6,107,6,19,CA,Fresno County,1138,2107,58379
6,107,6,37,CA,Los Angeles County,509,1018,26554
6,107,6,31,CA,Kings County,444,884,22861
6,107,6,29,CA,Kern County,435,888,17824
6,107,6,59,CA,Orange County,157,290,11163
6,107,6,73,CA,San Diego County,156,296,13840
6,107,6,85,CA,Santa Clara County,131,225,8221
6,107,6,65,CA,Riverside County,121,242,6353
6,107,6,79,CA,San Luis Obispo County,116,172,7030
6,107,6,67,CA,Sacramento County,113,191,5843
6,107,6,71,CA,San Bernardino County,103,220,5722
6,107,6,1,CA,Alameda County,88,151,6052
6,107,6,111,CA,Ventura County,87,172,4617
6,107,6,53,CA,Monterey County,81,178,4198
6,107,6,99,CA,Stanislaus County,79,152,3880
6,107,4,13,AZ,Maricopa County,63,120,1677
6,107,6,77,CA,San Joaquin County,61,107,3415
6,107,32,19,NV,Lyon County,59,80,1058
6,107,6,83,CA,Santa Barbara County,53,97,2127
6,107,32,3,NV,Clark County,51,81,3320
6,107,6,47,CA,Merced County,50,88,1920
6,107,6,39,CA,Madera County,48,82,1460
6,107,6,13,CA,Contra Costa County,41,79,3190
6,107,6,35,CA,Lassen County,31,61,1963
6,107,6,81,CA,San Mateo County,24,55,1466
6,107,6,75,CA,San Francisco County,23,42,909
6,107,6,87,CA,Santa Cruz County,23,47,1231
6,107,6,95,CA,Solano County,22,39,966
6,107,6,97,CA,Sonoma County,22,33,864
6,107,8,41,CO,El Paso County,22,35,985
6,107,12,61,FL,Indian River County,22,34,399
6,107,6,113,CA,Yolo County,21,27,972
6,107,48,201,TX,Harris County,21,38,1365
6,107,6,61,CA,Placer County,20,44,1079
6,107,58,0,SS,Other flows - Same State,120,228,6648
6,107,59,0,DS,Other flows - Different State,1154,2094,57047
6,107,59,1,DS,Other flows - Northeast,82,146,5348
6,107,59,3,DS,Other flows - Midwest,184,326,8458
6,107,59,5,DS,Other flows - South,401,735,17964
6,107,59,7,DS,Other flows - West,487,887,25277
6,107,57,9,FR,Foreign - Other flows,-1,-1,-1
6,109,96,0,CA,Tuolumne County Total Migration-US and Foreign,1497,2575,122446
6,109,97,0,CA,Tuolumne County Total Migration-US,1497,2575,122446
6,109,97,1,CA,Tuolumne County Total Migration-Same State,1205,2095,104155
6,109,97,3,CA,Tuolumne County Total Migration-Different State,292,480,18291
6,109,6,109,CA,Tuolumne County Non-migrants,19871,37784,1599895
6,109,6,99,CA,Stanislaus County,228,439,14733
6,109,6,9,CA,Calaveras County,101,161,4957
6,109,6,1,CA,Alameda County,91,158,13026
6,109,6,77,CA,San Joaquin County,79,169,6207
6,109,6,85,CA,Santa Clara County,70,113,9558
6,109,6,13,CA,Contra Costa County,58,108,7959
6,109,6,67,CA,Sacramento County,51,77,2975
6,109,6,81,CA,San Mateo County,40,68,5532
6,109,6,37,CA,Los Angeles County,37,48,2438
6,109,6,47,CA,Merced County,37,76,1503
6,109,6,65,CA,Riverside County,26,43,816
6,109,6,73,CA,San Diego County,26,44,1793
6,109,6,53,CA,Monterey County,25,46,2273
6,109,6,87,CA,Santa Cruz County,25,50,2377
6,109,6,43,CA,Mariposa County,23,44,1109
6,109,6,29,CA,Kern County,22,28,391
6,109,6,75,CA,San Francisco County,20,31,2577
6,109,58,0,SS,Other flows - Same State,246,393,17859
6,109,59,0,DS,Other flows - Different State,292,480,18291
6,109,59,1,DS,Other flows - Northeast,20,30,1640
6,109,59,3,DS,Other flows - Midwest,34,49,1658
6,109,59,5,DS,Other flows - South,80,152,5219
6,109,59,7,DS,Other flows - West,158,249,9774
6,109,57,9,FR,Foreign - Other flows,-1,-1,-1
6,111,96,0,CA,Ventura County Total Migration-US and Foreign,15992,27238,2021618
6,111,97,0,CA,Ventura County Total Migration-US,15874,26998,2014972
6,111,97,1,CA,Ventura County Total Migration-Same State,11469,19458,1546159
6,111,97,3,CA,Ventura County Total Migration-Different State,4405,7540,468812
6,111,98,0,CA,Ventura County Total Migration-Foreign,118,240,6646
6,111,6,111,CA,Ventura County Non-migrants,337235,675737,38909498
6,111,6,37,CA,Los Angeles County,6858,11873,1124224
6,111,6,83,CA,Santa Barbara County,905,1536,78355
6,111,6,73,CA,San Diego County,586,981,44372
6,111,6,59,CA,Orange County,496,765,52069
6,111,6,65,CA,Riverside County,386,659,28186
6,111,6,29,CA,Kern County,344,600,25698
6,111,6,71,CA,San Bernardino County,294,457,16879
6,111,4,13,AZ,Maricopa County,227,379,28150
6,111,32,3,NV,Clark County,207,324,21259
6,111,6,85,CA,Santa Clara County,160,271,28741
6,111,6,1,CA,Alameda County,147,239,17209
6,111,6,79,CA,San Luis Obispo County,145,214,15791
6,111,57,5,FR,Foreign - APO/FPO ZIPs,118,240,6646
6,111,6,53,CA,Monterey County,97,170,8837
6,111,53,33,WA,King County,96,140,10254
6,111,6,19,CA,Fresno County,93,157,7019
6,111,6,67,CA,Sacramento County,93,146,6924
6,111,6,13,CA,Contra Costa County,87,154,16206
6,111,6,75,CA,San Francisco County,85,124,17953
6,111,15,3,HI,Honolulu County,81,139,7330
6,111,6,81,CA,San Mateo County,64,111,12177
6,111,6,107,CA,Tulare County,64,105,2946
6,111,48,201,TX,Harris County,57,112,4489
6,111,17,31,IL,Cook County,53,79,4600
6,111,36,61,NY,New York County,53,80,9258
6,111,48,439,TX,Tarrant County,52,104,2741
6,111,41,51,OR,Multnomah County,51,70,4787
6,111,6,87,CA,Santa Cruz County,49,77,2988
6,111,51,810,VA,Virginia Beach city,48,107,3452
6,111,6,31,CA,Kings County,44,92,2364
6,111,36,47,NY,Kings County,40,51,3843
6,111,6,97,CA,Sonoma County,39,56,2770
6,111,32,31,NV,Washoe County,38,55,2495
6,111,53,53,WA,Pierce County,38,67,2794
6,111,4,19,AZ,Pima County,37,64,2222
6,111,6,99,CA,Stanislaus County,37,66,1979
6,111,6,61,CA,Placer County,36,56,5118
6,111,48,453,TX,Travis County,35,57,5425
6,111,6,77,CA,San Joaquin County,34,59,2208
6,111,51,710,VA,Norfolk city,34,81,2273
6,111,8,41,CO,El Paso County,33,57,1910
6,111,48,121,TX,Denton County,33,51,3460
6,111,53,35,WA,Kitsap County,33,66,2908
6,111,6,23,CA,Humboldt County,31,41,2235
6,111,41,67,OR,Washington County,31,57,2387
6,111,48,29,TX,Bexar County,31,56,1462
6,111,8,31,CO,Denver County,30,51,3461
6,111,6,95,CA,Solano County,28,40,1805
6,111,48,113,TX,Dallas County,28,48,4883
6,111,11,1,DC,District of Columbia,27,37,2852
6,111,16,1,ID,Ada County,27,52,1634
6,111,41,29,OR,Jackson County,27,40,931
6,111,4,25,AZ,Yavapai County,26,43,1729
6,111,49,35,UT,Salt Lake County,26,42,1598
6,111,53,29,WA,Island County,26,55,1806
6,111,4,15,AZ,Mohave County,25,44,1352
6,111,6,7,CA,Butte County,25,32,1204
6,111,6,41,CA,Marin County,25,41,4996
6,111,12,31,FL,Duval County,25,38,1641
6,111,41,17,OR,Deschutes County,25,34,1017
6,111,8,5,CO,Arapahoe County,24,38,2177
6,111,12,86,FL,Miami-Dade County,24,49,1889
6,111,28,47,MS,Harrison County,24,59,1087
6,111,48,141,TX,El Paso County,24,55,1069
6,111,6,17,CA,El Dorado County,23,32,2379
6,111,6,113,CA,Yolo County,22,31,1722
6,111,25,17,MA,Middlesex County,22,38,3187
6,111,51,59,VA,Fairfax County,22,56,3918
6,111,8,59,CO,Jefferson County,21,33,1907
6,111,41,39,OR,Lane County,21,30,1176
6,111,49,49,UT,Utah County,21,40,1540
6,111,53,63,WA,Spokane County,21,25,1309
6,111,48,85,TX,Collin County,20,31,1415
6,111,58,0,SS,Other flows - Same State,172,273,10804
6,111,59,0,DS,Other flows - Different State,2561,4412,285310
6,111,59,1,DS,Other flows - Northeast,427,718,44523
6,111,59,3,DS,Other flows - Midwest,499,859,51690
6,111,59,5,DS,Other flows - South,1041,1844,99674
6,111,59,7,DS,Other flows - West,594,991,89422
6,111,57,9,FR,Foreign - Other flows,-1,-1,-1
6,113,96,0,CA,Yolo County Total Migration-US and Foreign,6396,10081,461640
6,113,97,0,CA,Yolo County Total Migration-US,6396,10081,461640
6,113,97,1,CA,Yolo County Total Migration-Same State,5099,8136,370361
6,113,97,3,CA,Yolo County Total Migration-Different State,1297,1945,91278
6,113,6,113,CA,Yolo County Non-migrants,75552,152245,7885555
6,113,6,67,CA,Sacramento County,1867,3110,118934
6,113,6,95,CA,Solano County,580,988,38287
6,113,6,37,CA,Los Angeles County,270,382,16537
6,113,6,1,CA,Alameda County,237,360,21389
6,113,6,13,CA,Contra Costa County,225,379,22469
6,113,6,85,CA,Santa Clara County,200,322,27667
6,113,6,61,CA,Placer County,146,221,11390
6,113,6,73,CA,San Diego County,124,161,8355
6,113,6,75,CA,San Francisco County,115,167,12036
6,113,6,77,CA,San Joaquin County,105,166,5593
6,113,6,81,CA,San Mateo County,101,167,12743
6,113,6,59,CA,Orange County,92,114,4640
6,113,6,97,CA,Sonoma County,71,95,4930
6,113,6,7,CA,Butte County,66,103,3860
6,113,6,17,CA,El Dorado County,63,93,6468
6,113,6,65,CA,Riverside County,60,97,2708
6,113,6,99,CA,Stanislaus County,49,72,2218
6,113,6,101,CA,Sutter County,47,81,2735
6,113,6,19,CA,Fresno County,44,76,3466
6,113,6,115,CA,Yuba County,44,79,3496
6,113,6,55,CA,Napa County,43,77,3436
6,113,6,11,CA,Colusa County,42,76,2156
6,113,6,71,CA,San Bernardino County,41,54,1610
6,113,53,33,WA,King County,41,59,4523
6,113,6,89,CA,Shasta County,40,57,2119
6,113,6,53,CA,Monterey County,39,55,2059
6,113,32,31,NV,Washoe County,38,54,1798
6,113,6,57,CA,Nevada County,37,58,4146
6,113,6,111,CA,Ventura County,36,43,1551
6,113,6,83,CA,Santa Barbara County,34,43,1615
6,113,4,13,AZ,Maricopa County,33,45,2440
6,113,6,29,CA,Kern County,32,64,1166
6,113,6,41,CA,Marin County,32,41,3004
6,113,41,51,OR,Multnomah County,32,48,2941
6,113,6,87,CA,Santa Cruz County,31,46,2577
6,113,17,31,IL,Cook County,30,42,2024
6,113,32,3,NV,Clark County,26,41,1697
6,113,15,3,HI,Honolulu County,23,39,1817
6,113,6,47,CA,Merced County,22,45,1642
6,113,48,201,TX,Harris County,20,33,1724
6,113,58,0,SS,Other flows - Same State,164,244,13357
6,113,59,0,DS,Other flows - Different State,1054,1584,72313
6,113,59,1,DS,Other flows - Northeast,203,269,13318
6,113,59,3,DS,Other flows - Midwest,185,272,11656
6,113,59,5,DS,Other flows - South,389,640,28091
6,113,59,7,DS,Other flows - West,277,403,19248
6,113,57,9,FR,Foreign - Other flows,-1,-1,-1
6,115,96,0,CA,Yuba County Total Migration-US and Foreign,3397,6912,197028
6,115,97,0,CA,Yuba County Total Migration-US,3333,6748,193752
6,115,97,1,CA,Yuba County Total Migration-Same State,2691,5453,163721
6,115,97,3,CA,Yuba County Total Migration-Different State,642,1295,30030
6,115,98,0,CA,Yuba County Total Migration-Foreign,64,164,3276
6,115,6,115,CA,Yuba County Non-migrants,26061,57870,1604343
6,115,6,67,CA,Sacramento County,865,1891,56336
6,115,6,101,CA,Sutter County,610,1211,29084
6,115,6,61,CA,Placer County,317,646,23195
6,115,6,7,CA,Butte County,107,172,4445
6,115,6,113,CA,Yolo County,90,196,6498
6,115,6,57,CA,Nevada County,71,124,3511
6,115,57,5,FR,Foreign - APO/FPO ZIPs,64,164,3276
6,115,6,13,CA,Contra Costa County,59,114,4583
6,115,6,95,CA,Solano County,58,123,5424
6,115,6,85,CA,Santa Clara County,56,111,3818
6,115,6,37,CA,Los Angeles County,45,83,2516
