SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,POPESTIMATE2023,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,NPOPCHG2023,BIRTHS2020,BIRTHS2021,BIRTHS2022,BIRTHS2023,DEATHS2020,DEATHS2021,DEATHS2022,DEATHS2023,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,NATURALCHG2023,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,INTERNATIONALMIG2023,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,DOMESTICMIG2023,NETMIG2020,NETMIG2021,NETMIG2022,NETMIG2023,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,RESIDUAL2023,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,GQESTIMATES2023,RBIRTH2021,RBIRTH2022,RBIRTH2023,RDEATH2021,RDEATH2022,RDEATH2023,RNATURALCHG2021,RNATURALCHG2022,RNATURALCHG2023,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RINTERNATIONALMIG2023,RDOMESTICMIG2021,RDOMESTICMIG2022,RDOMESTICMIG2023,RNETMIG2021,RNETMIG2022,RNETMIG2023
050,2,4,19,083,Iowa,Hardin County,16879,16828,16702,16614,16463,-51,-126,-88,-151,42,133,151,154,52,279,274,252,-10,-146,-123,-98,0,17,56,76,-38,-3,-13,-130,-38,14,43,-54,-3,6,-8,1,674,674,671,719,715,7.9331941545,9.0647136511,9.3116062521,16.641813302,16.448553248,15.237173867,-8.708619147,-7.383839597,-5.925567615,1.0140172979,3.361748109,4.5953381504,-0.178944229,-0.780405811,-7.860446836,0.8350730689,2.581342298,-3.265108686
050,2,4,19,085,Iowa,Harrison County,14582,14569,14690,14680,14670,-13,121,-10,-10,44,152,166,157,43,235,200,185,1,-83,-34,-28,0,0,1,1,-15,202,28,17,-15,202,29,18,1,2,-5,0,274,274,274,251,260,10.389965481,11.304051753,10.69846678,16.063433473,13.619339462,12.606473595,-5.673467993,-2.315287709,-1.908006814,0,0.0680966973,0.0681431005,13.807717284,1.9067075247,1.1584327087,13.807717284,1.974804222,1.2265758092
050,2,4,19,087,Iowa,Henry County,20482,20447,20382,20253,19547,-35,-65,-129,-706,51,177,190,194,56,281,259,243,-5,-104,-69,-49,0,2,5,4,-30,26,-58,-667,-30,28,-53,-663,0,11,-7,6,1992,1992,1984,2039,1516,8.6703078694,9.3515442353,9.7487437186,13.764726053,12.747631352,12.211055276,-5.094418183,-3.396087117,-2.462311558,0.0979695804,0.2460932693,0.2010050251,1.2736045458,-2.854681924,-33.51758794,1.3715741262,-2.608588655,-33.31658291
050,2,4,19,089,Iowa,Howard County,9465,9489,9496,9509,9376,24,7,13,-133,29,129,122,127,17,131,139,131,12,-2,-17,-4,0,2,4,6,10,4,31,-133,10,6,35,-127,2,3,-5,-2,139,139,139,134,113,13.58967606,12.838726651,13.449827906,13.800368712,14.627729545,13.873444533,-0.210692652,-1.789002894,-0.423616627,0.2106926521,0.4209418574,0.6354249404,0.4213853042,3.2622993949,-14.08525285,0.6320779563,3.6832412523,-13.44982791
050,2,4,19,091,Iowa,Humboldt County,9599,9599,9630,9521,9500,0,31,-109,-21,22,109,121,124,22,140,128,120,0,-31,-7,4,0,3,15,22,-3,57,-115,-47,-3,60,-100,-25,3,2,-2,0,146,146,146,82,82,11.337043008,12.636415853,13.038220914,14.561339643,13.367448175,12.617633142,-3.224296635,-0.731032322,0.4205877714,0.3120287066,1.566497833,2.3132327428,5.9285454262,-12.00981672,-4.941906314,6.2405741328,-10.44331889,-2.628673571
050,2,4,19,093,Iowa,Ida County,7003,7022,6969,6905,6833,19,-53,-64,-72,21,76,76,79,18,130,100,97,3,-54,-24,-18,0,0,5,3,15,1,-44,-56,15,1,-39,-53,1,0,-1,-1,164,164,164,163,168,10.864126939,10.955744558,11.50094628,18.583375027,14.415453366,14.121415053,-7.719248088,-3.459708808,-2.620468773,0,0.7207726683,0.4367447955,0.1429490387,-6.342799481,-8.152569515,0.1429490387,-5.622026813,-7.71582472
050,2,4,19,095,Iowa,Iowa County,16665,16658,16586,16497,16381,-7,-72,-89,-116,36,164,181,185,61,217,220,210,-25,-53,-39,-25,0,0,-1,-2,13,-29,-44,-90,13,-29,-45,-92,5,10,-5,1,355,355,355,348,349,9.8664420647,10.94217574,11.253725896,13.054987366,13.299882115,12.774499665,-3.188545301,-2.357706375,-1.52077377,0,-0.06045401,-0.121661902,-1.744675731,-2.659976423,-5.474785571,-1.744675731,-2.720430433,-5.596447472
050,2,4,19,097,Iowa,Jackson County,19485,19455,19399,19346,19342,-30,-56,-53,-4,49,205,208,208,49,278,258,237,0,-73,-50,-29,0,6,22,13,-31,1,-13,13,-31,7,9,26,1,10,-12,-1,186,186,186,187,187,10.552324085,10.736869273,10.752688172,14.309980954,13.317847464,12.251861042,-3.757656869,-2.580978191,-1.49917287,0.3088485098,1.1356304039,0.6720430108,0.0514747516,-0.67105433,0.6720430108,0.3603232614,0.4645760743,1.3440860215
050,2,4,19,099,Iowa,Jasper County,37805,37810,37874,37949,37919,5,64,75,-30,114,390,383,383,115,452,459,424,-1,-62,-76,-41,0,30,71,47,-5,73,106,-36,-5,103,177,11,11,23,-26,0,1935,1935,1935,1967,1922,10.306009196,10.102475502,10.096483366,11.944400402,12.10714427,11.177307956,-1.638391206,-2.004668768,-1.08082459,0.7927699382,1.8727826649,1.2389940423,1.9290735162,2.795985387,-0.949016713,2.7218434544,4.6687680519,0.289977329
050,2,4,19,101,Iowa,Jefferson County,15665,15694,15781,15668,15440,29,87,-113,-228,45,152,142,144,46,202,195,189,-1,-50,-53,-45,5,112,213,128,23,16,-281,-311,28,128,-68,-183,2,9,8,0,776,782,790,798,797,9.6584590945,9.0304938154,9.258068664,12.835583797,12.401030239,12.151215122,-3.177124702,-3.370536424,-2.893146458,7.1167593328,13.545740723,8.229394368,1.0166799047,-17.87020255,-19.99485663,8.1334392375,-4.324461827,-11.76546226
050,2,4,19,103,Iowa,Johnson County,152862,153056,155035,156915,157528,194,1979,1880,613,402,1638,1678,1690,190,889,953,877,212,749,725,813,42,551,1170,729,-107,586,72,-934,-65,1137,1242,-205,47,93,-87,5,9419,9413,9458,10207,10189,10.633222003,10.758134316,10.749165986,5.771022198,6.1099535182,5.5781174967,4.8621998046,4.6481807982,5.1710484889,3.5768652768,7.5012021157,4.6367704163,3.8040708752,0.4616124379,-5.940663332,7.380936152,7.9628145536,-1.303892915
050,2,4,19,105,Iowa,Jones County,20644,20653,20826,20949,20900,9,173,123,-49,49,197,187,192,47,256,246,227,2,-59,-59,-35,0,0,0,0,4,230,181,-14,4,230,181,-14,3,2,1,0,1441,1441,1441,1581,1622,9.4987825165,8.9527229204,9.1758464957,12.343595554,11.777378815,10.848526847,-2.844813038,-2.824655895,-1.672680351,0,0,0,11.089949131,8.6654697786,-0.66907214,11.089949131,8.6654697786,-0.66907214
050,2,4,19,107,Iowa,Keokuk County,10026,10004,9902,9883,9914,-22,-102,-19,31,29,89,105,109,28,159,152,138,1,-70,-47,-29,0,2,5,7,-21,-37,29,53,-21,-35,34,60,-2,3,-6,0,118,118,118,117,117,8.9420275294,10.614101592,11.01176946,15.97508289,15.365175638,13.941506289,-7.03305536,-4.751074046,-2.929736829,0.2009444389,0.5054334091,0.7071778552,-3.717472119,2.9315137731,5.3543466182,-3.51652768,3.4369471822,6.0615244734
050,2,4,19,109,Iowa,Kossuth County,14826,14799,14515,14465,14396,-27,-284,-50,-69,31,165,163,164,39,232,210,194,-8,-67,-47,-30,0,4,10,8,-20,-216,-8,-48,-20,-212,2,-40,1,-5,-5,1,320,320,320,315,309,11.257419663,11.249137336,11.364817574,15.828614314,14.492753623,13.443747618,-4.571194651,-3.243616287,-2.078930044,0.2729071433,0.6901311249,0.5543813451,-14.73698574,-0.5521049,-3.32628807,-14.4640786,0.138026225,-2.771906725
050,2,4,19,111,Iowa,Lee County,33559,33533,33257,32829,32565,-26,-276,-428,-264,75,346,336,338,106,484,529,485,-31,-138,-193,-147,0,0,-5,-5,-1,-152,-223,-114,-1,-152,-228,-119,6,14,-7,2,1177,1177,1177,1154,1151,10.36083246,10.168568229,10.337339817,14.493187603,16.009442242,14.833165122,-4.132355143,-5.840874013,-4.495825305,0,-0.15131798,-0.152919228,-4.551579578,-6.74878189,-3.4865584,-4.551579578,-6.90009987,-3.639477628
050,2,4,19,113,Iowa,Linn County,230296,230419,229445,228940,228972,123,-974,-505,32,666,2542,2590,2621,513,2208,2295,2063,153,334,295,558,17,355,769,484,-112,-1723,-1529,-1020,-95,-1368,-760,-536,65,60,-40,10,5333,5335,5322,5491,5476,11.055442479,11.300544302,11.447614389,9.6028391003,10.013416669,9.0104648928,1.4526033784,1.2871276329,2.437149496,1.5439347285,3.3552581345,2.1139432904,-7.493519823,-6.671247968,-4.455004455,-5.949585095,-3.315989834,-2.341061165
050,2,4,19,115,Iowa,Louisa County,10830,10814,10724,10617,10513,-16,-90,-107,-104,27,96,109,113,23,129,128,120,4,-33,-19,-7,0,26,41,52,-18,-87,-132,-149,-18,-61,-91,-97,-2,4,3,0,122,122,122,121,96,8.9144767388,10.215078956,10.695693327,11.978828118,11.995689049,11.3582584,-3.064351379,-1.780610093,-0.662565073,2.4143374501,3.8423691486,4.9219119735,-8.078744545,-12.37055433,-14.10317085,-5.664407094,-8.528185183,-9.181258874
050,2,4,19,117,Iowa,Lucas County,8633,8618,8706,8702,8747,-15,88,-4,45,25,107,113,115,31,125,131,124,-6,-18,-18,-9,0,2,5,4,-11,103,13,50,-11,105,18,54,2,1,-4,0,63,63,63,64,63,12.352805357,12.982536765,13.181271133,14.430847379,15.050551471,14.212848874,-2.078042023,-2.068014706,-1.031577741,0.2308935581,0.5744485294,0.4584789959,11.891018241,1.4935661765,5.7309874491,12.121911799,2.0680147059,6.1894664451
050,2,4,19,119,Iowa,Lyon County,11936,11930,12040,12177,12324,-6,110,137,147,44,160,190,158,23,125,109,96,21,35,81,62,0,3,14,23,-27,67,49,63,-27,70,63,86,0,5,-7,-1,180,180,180,176,179,13.350020859,15.691456415,12.897432758,10.429703796,9.0019407854,7.8364148402,2.920317063,6.6895156295,5.0610179176,0.2503128911,1.1562125779,1.8774743888,5.5903212349,4.0467440228,5.1426472389,5.840634126,5.2029566007,7.0201216277
050,2,4,19,121,Iowa,Madison County,16546,16629,16793,17040,16971,83,164,247,-69,47,176,190,194,29,166,180,169,18,10,10,25,0,0,1,1,64,145,241,-96,64,145,242,-95,1,9,-5,1,127,127,127,126,63,10.53198492,11.23163775,11.408073858,9.933576686,10.640498921,9.9379612478,0.5984082341,0.591138829,1.4701126106,0,0.0591138829,0.0588045044,8.6769193944,14.246445778,-5.645232425,8.6769193944,14.305559661,-5.58642792
050,2,4,19,123,Iowa,Mahaska County,22190,22160,21974,21971,21874,-30,-186,-3,-97,62,239,228,232,76,271,287,266,-14,-32,-59,-34,0,8,31,18,-23,-166,37,-82,-23,-158,68,-64,7,4,-12,1,785,785,781,789,788,10.830652105,10.376607123,10.582734633,12.280781257,13.061781773,12.13365264,-1.450129152,-2.68517465,-1.550918007,0.362532288,1.4108544772,0.8210742388,-7.522544977,1.6839230857,-3.74044931,-7.160012689,3.0947775629,-2.919375071
050,2,4,19,125,Iowa,Marion County,33418,33414,33441,33630,33770,-4,27,189,140,86,363,354,357,77,390,395,374,9,-27,-41,-17,0,6,10,3,-21,37,231,157,-21,43,241,160,8,11,-11,-3,1411,1410,1402,1434,1440,10.859322414,10.555977993,10.59347181,11.66704061,11.778563015,11.097922849,-0.807718196,-1.222585022,-0.504451039,0.1794929325,0.2981914687,0.0890207715,1.1068730835,6.8882229279,4.6587537092,1.286366016,7.1864143967,4.7477744807
050,2,4,19,127,Iowa,Marshall County,40106,40096,39913,39821,40014,-10,-183,-92,193,122,483,481,479,127,552,556,537,-5,-69,-75,-58,14,121,264,283,-24,-247,-281,-33,-10,-126,-17,250,5,12,0,1,1060,1060,1060,1060,1058,12.073641715,12.065116512,11.999749483,13.798447675,13.946371686,13.452746289,-1.724805959,-1.881255173,-1.452996806,3.0246597258,6.6220182106,7.0896223461,-6.174305391,-7.04843605,-0.826705079,-3.149645665,-0.426417839,6.2629172669
050,2,4,19,129,Iowa,Mills County,14483,14398,14467,14535,14633,-85,69,68,98,35,136,133,123,42,149,171,160,-7,-13,-38,-37,0,4,11,13,-71,71,102,124,-71,75,113,137,-7,7,-7,-2,287,287,287,288,287,9.4231768578,9.1717812565,8.4339001646,10.323921704,11.792290187,10.970927043,-0.900744847,-2.62050893,-2.537026879,0.2771522605,0.7585683746,0.8913878223,4.9194526243,7.0339976553,8.5024684586,5.1966048848,7.7925660299,9.3938562809
050,2,4,19,131,Iowa,Mitchell County,10570,10597,10563,10544,10518,27,-34,-19,-26,32,127,125,127,28,166,159,146,4,-39,-34,-19,0,7,35,29,24,-9,-16,-36,24,-2,19,-7,-1,7,-4,0,234,234,234,238,252,12.003780718,11.844411807,12.059633463,15.689981096,15.066091818,13.863830595,-3.686200378,-3.221680011,-1.804197132,0.6616257089,3.3164353058,2.7537745703,-0.850661626,-1.516084711,-3.418478777,-0.189035917,1.8003505946,-0.664704207
050,2,4,19,133,Iowa,Monona County,8753,8742,8598,8506,8493,-11,-144,-92,-13,17,102,93,92,38,190,159,150,-21,-88,-66,-58,0,2,3,6,8,-62,-28,40,8,-60,-25,46,2,4,-1,-1,152,152,152,152,152,11.764705882,10.874649205,10.824166127,21.914648212,18.592142189,17.648096947,-10.14994233,-7.717492984,-6.823930819,0.2306805075,0.3507951356,0.7059238779,-7.151095732,-3.274087933,4.7061591858,-6.920415225,-2.923292797,5.4120830637
050,2,4,19,135,Iowa,Monroe County,7570,7593,7581,7530,7504,23,-12,-51,-26,28,74,82,83,28,118,115,111,0,-44,-33,-28,0,0,0,0,23,28,-16,2,23,28,-16,2,0,4,-2,0,93,93,93,92,92,9.7535257678,10.853020978,11.041638952,15.552919468,15.220700152,14.7665292,-5.7993937,-4.367679174,-3.724890249,0,0,0,3.6905232635,-2.11766263,0.2660635892,3.6905232635,-2.11766263,0.2660635892
050,2,4,19,137,Iowa,Montgomery County,10329,10333,10316,10210,10139,4,-17,-106,-71,23,104,105,98,36,192,165,157,-13,-88,-60,-59,0,0,3,2,15,67,-46,-13,15,67,-43,-11,2,4,-3,-1,200,200,200,202,201,10.073127028,10.23092663,9.6319229446,18.596542205,16.077170418,15.430733697,-8.523415177,-5.846243788,-5.798810752,0,0.2923121894,0.196569856,6.4894183738,-4.482120238,-1.277704064,6.4894183738,-4.189808048,-1.081134208
050,2,4,19,139,Iowa,Muscatine County,43240,43143,42674,42395,42218,-97,-469,-279,-177,104,448,464,467,126,511,491,468,-22,-63,-27,-1,2,25,83,106,-76,-433,-341,-281,-74,-408,-258,-175,-1,2,6,-1,721,721,721,719,719,10.440821749,10.908791687,11.038492903,11.909062307,11.543570513,11.062129933,-1.468240558,-0.634778827,-0.02363703,0.5826351422,1.9513571336,2.5055251557,-10.09124066,-8.017021477,-6.642005366,-9.508605521,-6.065664343,-4.13648021
050,2,4,19,141,Iowa,O'Brien County,14181,14150,14044,14085,14012,-31,-106,41,-73,42,177,192,185,53,238,197,183,-11,-61,-5,2,0,9,55,42,-20,-59,-3,-116,-20,-50,52,-74,0,5,-6,-1,561,561,561,545,456,12.55586295,13.651391802,13.168665694,16.883024757,14.006896797,13.02630174,-4.327161807,-0.355504995,0.1423639534,0.6384337093,3.9105549433,2.9896430224,-4.18528765,-0.213302997,-8.2571093,-3.546853941,3.6972519464,-5.267466278
050,2,4,19,143,Iowa,Osceola County,6191,6198,6170,6072,5978,7,-28,-98,-94,13,66,72,60,15,93,89,84,-2,-27,-17,-24,0,4,14,12,8,-8,-96,-80,8,-4,-82,-68,1,3,1,-2,101,101,101,102,107,10.672703752,11.762783859,9.9585062241,15.038809832,14.540107826,13.941908714,-4.36610608,-2.777323967,-3.98340249,0.6468305304,2.2872079726,1.9917012448,-1.293661061,-15.68371181,-13.2780083,-0.64683053,-13.39650384,-11.28630705
050,2,4,19,145,Iowa,Page County,15207,15190,15220,15176,15014,-17,30,-44,-162,28,139,137,136,49,208,228,215,-21,-69,-91,-79,0,3,11,5,2,92,42,-88,2,95,53,-83,2,4,-6,0,1283,1283,1283,1323,1287,9.1417296942,9.0143439926,9.0096058297,13.679710622,15.001973944,14.243126863,-4.537980927,-5.987629951,-5.233521033,0.1973035186,0.7237794447,0.3312355084,6.0506412364,2.763521516,-5.829744949,6.247944755,3.4873009607,-5.49850944
050,2,4,19,147,Iowa,Palo Alto County,8994,8986,8923,8790,8810,-8,-63,-133,20,20,120,113,113,25,136,143,134,-5,-16,-30,-21,0,0,0,0,-5,-49,-104,41,-5,-49,-104,41,2,2,1,0,334,334,334,344,343,13.401083254,12.758990572,12.840909091,15.187894355,16.146333202,15.227272727,-1.786811101,-3.38734263,-2.386363636,0,0,0,-5.472108995,-11.74278778,4.6590909091,-5.472108995,-11.74278778,4.6590909091
050,2,4,19,149,Iowa,Plymouth County,25699,25692,25731,25722,25722,-7,39,-9,0,59,293,309,306,66,290,274,264,-7,3,35,42,1,33,74,47,-6,-8,-115,-89,-5,25,-41,-42,5,11,-3,0,320,320,320,316,319,11.395678976,12.01096146,11.896431071,11.278999669,10.65049657,10.26358759,0.1166793069,1.3604648903,1.6328434803,1.2834723762,2.8764114823,1.8272296089,-0.311144818,-4.470098925,-3.460073089,0.9723275577,-1.593687443,-1.63284348
050,2,4,19,151,Iowa,Pocahontas County,7075,7065,7039,7073,6976,-10,-26,34,-97,17,72,77,77,26,117,108,103,-9,-45,-31,-26,0,4,38,27,0,11,31,-98,0,15,69,-71,-1,4,-4,0,107,107,107,111,113,10.209869541,10.912698413,10.96163428,16.591038003,15.306122449,14.662965336,-6.381168463,-4.393424036,-3.701331056,0.5672149745,5.3854875283,3.8436899423,1.5598411798,4.3934240363,-13.9511709,2.1270561543,9.7789115646,-10.10748096
050,2,4,19,153,Iowa,Polk County,492410,493022,497842,501184,505255,612,4820,3342,4071,1532,6303,6488,6560,1116,4286,4594,4143,416,2017,1894,2417,66,814,2237,1579,-80,1784,-476,63,-14,2598,1761,1642,210,205,-313,12,8908,8906,8909,8884,8956,12.722230296,12.988650946,13.036060804,8.6510358637,9.1969578369,8.2329877916,4.0711944323,3.7916931091,4.8030730129,1.6430105443,4.4783619245,3.1377957333,3.6008978023,-0.952928152,0.1251938766,5.2439083467,3.5254337725,3.2629896099
050,2,4,19,155,Iowa,Pottawattamie County,93666,93669,93410,93065,93179,3,-259,-345,114,273,961,1001,946,258,1190,1199,1079,15,-229,-198,-133,2,77,157,203,-34,-169,-270,42,-32,-92,-113,245,20,62,-34,2,2185,2181,2176,2167,2203,10.273734625,10.736023596,10.158716522,12.721898236,12.859632659,11.586950452,-2.44816361,-2.123609063,-1.42823393,0.8231816505,1.6838718327,2.1799359979,-1.806723363,-2.89583054,0.451021241,-0.983541712,-1.211958708,2.6309572389
050,2,4,19,157,Iowa,Poweshiek County,18659,18631,18624,18518,18453,-28,-7,-106,-65,35,184,187,190,60,233,252,234,-25,-49,-65,-44,1,10,36,18,-8,19,-69,-38,-7,29,-33,-20,4,13,-8,-1,1592,1594,1595,1611,1610,9.8778687425,10.069463141,10.278326256,12.508388136,13.569543913,12.658570231,-2.630519393,-3.500080771,-2.380243975,0.5368406925,1.9385062732,0.9737361716,1.0199973158,-3.715470357,-2.055665251,1.5568380083,-1.776964084,-1.08192908
050,2,4,19,159,Iowa,Ringgold County,4660,4639,4632,4688,4642,-21,-7,56,-46,14,49,42,43,24,96,87,81,-10,-47,-45,-38,0,0,5,1,-9,39,97,-9,-9,39,102,-8,-2,1,-1,0,117,117,117,114,117,10.570596484,9.0128755365,9.2175777063,20.70974005,18.669527897,17.363344051,-10.13914357,-9.656652361,-8.145766345,0,1.0729613734,0.2143622722,8.4133318952,20.815450644,-1.92926045,8.4133318952,21.888412017,-1.714898178
050,2,4,19,161,Iowa,Sac County,9822,9799,9768,9689,9686,-23,-31,-79,-3,21,107,113,112,31,144,162,149,-10,-37,-49,-37,0,0,4,2,-14,2,-30,32,-14,2,-26,34,1,4,-4,0,161,161,161,157,156,10.936781315,11.615356941,11.561290323,14.718658967,16.652104641,15.380645161,-3.781877651,-5.0367477,-3.819354839,0,0.4111630776,0.2064516129,0.204425819,-3.083723082,3.3032258065,0.204425819,-2.672560004,3.5096774194
050,2,4,19,163,Iowa,Scott County,174671,174609,174225,173751,174270,-62,-384,-474,519,510,1866,1890,1904,417,1947,1888,1722,93,-81,2,182,4,83,296,302,-186,-492,-714,35,-182,-409,-418,337,27,106,-58,0,3226,3226,3220,3101,3122,10.698498426,10.862818125,10.94186845,11.162902699,10.85132308,9.8959545545,-0.464404273,0.0114950456,1.045913896,0.4758710447,1.701266754,1.7355274538,-2.820825952,-4.103731292,0.2011372877,-2.344954907,-2.402464538,1.9366647415
050,2,4,19,165,Iowa,Shelby County,11760,11735,11780,11711,11806,-25,45,-69,95,28,94,117,113,47,160,160,152,-19,-66,-43,-39,0,2,40,59,-6,104,-64,77,-6,106,-24,136,0,5,-2,-2,189,189,189,195,193,7.9948968743,9.9612617598,9.6100693116,13.608335105,13.622238304,12.926818897,-5.613438231,-3.660976544,-3.316749585,0.1701041888,3.405559576,5.0176468087,8.8454178184,-5.448895322,6.5484543096,9.0155220072,-2.043335746,11.566101118
050,2,4,19,167,Iowa,Sioux County,35863,35885,35959,36127,36246,22,74,168,119,110,484,540,508,55,309,278,267,55,175,262,241,0,32,86,119,-38,-139,-166,-245,-38,-107,-80,-126,5,6,-14,4,2367,2370,2354,2434,2434,13.473637325,14.982104708,14.03838448,8.601970937,7.7130094609,7.3784422367,4.8716663883,7.2690952473,6.6599422437,0.8908189967,2.386038898,3.2885191991,-3.869495017,-4.605609966,-6.770480704,-2.97867602,-2.219571068,-3.481961505
050,2,4,19,169,Iowa,Story County,98533,98649,99679,98257,98566,116,1030,-1422,309,200,791,835,840,120,608,663,625,80,183,172,215,16,278,691,468,-15,501,-2444,-380,1,779,-1753,88,35,68,159,6,11870,11852,11896,10560,10563,7.9766850873,8.4370705683,8.5355878124,6.1312573111,6.699135074,6.350883789,1.8454277762,1.7379354943,2.1847040234,2.8034367311,6.9820548056,4.7555417812,5.0522366988,-24.69485086,-3.861337344,7.8556734299,-17.71279606,0.8942044375
050,2,4,19,171,Iowa,Tama County,17133,17081,16898,16943,16833,-52,-183,45,-110,47,197,198,203,70,226,222,213,-23,-29,-24,-10,2,15,34,31,-30,-172,45,-133,-28,-157,79,-102,-1,3,-10,2,261,261,261,266,267,11.595397157,11.701781862,12.020369493,13.302333794,13.120179664,12.612505921,-1.706936637,-1.418397801,-0.592136428,0.8828982607,2.0093968854,1.8356229275,-10.12390006,2.6594958778,-7.875414495,-9.241001795,4.6688927632,-6.039791568
050,2,4,19,173,Iowa,Taylor County,5893,5862,5866,5875,5924,-31,4,9,49,16,63,75,75,23,92,93,86,-7,-29,-18,-11,0,7,25,19,-22,24,2,42,-22,31,27,61,-2,2,0,-1,70,70,70,69,69,10.743519782,12.775743122,12.712941775,15.688949523,15.841921472,14.577506568,-4.945429741,-3.066178349,-1.864564794,1.1937244202,4.2585810408,3.2206119163,4.0927694407,0.3406864833,7.1192473938,5.2864938608,4.5992675241,10.33985931
050,2,4,19,175,Iowa,Union County,12142,12132,12049,11903,11906,-10,-83,-146,3,33,121,109,104,32,178,179,170,1,-57,-70,-66,0,13,47,59,-11,-44,-126,13,-11,-31,-79,72,0,5,3,-3,346,346,346,347,340,10.007857409,9.1015364061,8.7361921962,14.722302634,14.946559786,14.280314167,-4.714445226,-5.84502338,-5.544121971,1.0752243497,3.9245156981,4.9561090344,-3.639220876,-10.52104208,1.0920240245,-2.563996526,-6.596526386,6.0481330589
050,2,4,19,177,Iowa,Van Buren County,7206,7222,7258,7252,7266,16,36,-6,14,22,96,99,100,16,100,93,93,6,-4,6,7,0,0,1,1,7,37,-11,7,7,37,-10,8,3,3,-2,-1,83,83,83,83,83,13.259668508,13.645761544,13.776002204,13.812154696,12.818745693,12.81168205,-0.552486188,0.8270158511,0.9643201543,0,0.1378359752,0.137760022,5.1104972376,-1.516195727,0.9643201543,5.1104972376,-1.378359752,1.1020801763
050,2,4,19,179,Iowa,Wapello County,35436,35326,35295,35081,35166,-110,-31,-214,85,114,445,444,453,152,467,494,471,-38,-22,-50,-18,0,55,200,140,-71,-78,-363,-35,-71,-23,-163,105,-1,14,-1,-2,957,957,957,962,974,12.60248368,12.617937933,12.897347929,13.225527818,14.03887689,13.409825331,-0.623044137,-1.420938956,-0.512477401,1.5576103425,5.6837558258,3.9859353424,-2.208974668,-10.31601682,-0.996483836,-0.651364325,-4.632260998,2.9894515068
050,2,4,19,181,Iowa,Warren County,52398,52591,53485,54303,55205,193,894,818,902,129,574,611,617,106,543,557,514,23,31,54,103,0,6,23,22,167,859,745,780,167,865,768,802,3,-2,-4,-3,1667,1668,1659,1641,1641,10.822429202,11.337069061,11.268583117,10.237942607,10.335102238,9.3874420134,0.5844865945,1.0019668238,1.8811411038,0.1131264376,0.4267636472,0.401797129,16.19593499,13.82343118,14.245534573,16.309061428,14.250194827,14.647331702
050,2,4,19,183,Iowa,Washington County,22566,22542,22522,22542,22560,-24,-20,20,18,66,314,274,278,67,283,276,263,-1,31,-2,15,1,22,17,30,-26,-82,16,-27,-25,-60,33,3,2,9,-11,0,340,340,340,340,342,13.935735842,12.160482869,12.327612966,12.559914788,12.249245517,11.662453993,1.3758210545,-0.088762649,0.665158973,0.9763891355,0.7544825138,1.330317946,-3.639268596,0.7101011894,-1.197286151,-2.66287946,1.4645837032,0.1330317946
